,recording,shank,id,label,spike_prop,time_prop
284,m371r2_3,4.0,12.0,-1.0,0.7181117728205646,2.477301290639251
285,m371r2_3,4.0,2.0,-1.0,0.6312947381640085,2.4771153296410042
286,m371r2_3,4.0,8.0,0.0,0.5325792450348547,2.478554304627563
287,m371r2_3,4.0,11.0,-1.0,0.6735640969644027,2.4775368355919505
288,m371r2_3,4.0,6.0,-1.0,0.5424981332234725,2.4778908667202706
289,m371r2_3,4.0,10.0,1.0,0.666699575476355,2.4760039184267426
290,es21may12_1,1.0,8.0,-1.0,0.7426825662757466,2.732887410450034
291,es21may12_1,1.0,10.0,0.0,0.20991155222469787,2.732571124122244
292,es21may12_1,1.0,9.0,0.0,0.6494140625,2.732356558830558
293,es21may12_1,1.0,4.0,-1.0,0.6828947368421052,2.731020885859659
294,es21may12_1,1.0,6.0,-1.0,0.7092171230235249,2.731254795880874
295,es21may12_1,1.0,2.0,-1.0,0.6896135265700483,2.730399839438756
296,es21may12_1,1.0,3.0,0.0,0.3829752604166667,2.7273426467459054
297,es21may12_1,1.0,5.0,-1.0,0.7121052631578947,1.1083900510056082
298,m361r2_13,1.0,6.0,0.0,0.8508833525264725,8.389116486536619
299,m361r2_13,2.0,5.0,-1.0,0.9653436870865689,8.393717570166228
300,m361r2_17,1.0,4.0,-1.0,0.8737916219119226,6.096504807546478
301,m361r2_17,1.0,6.0,0.0,0.6001856244199237,6.097747707291009
302,m361r2_17,1.0,8.0,-1.0,0.8600883652430045,6.055276265018994
303,m361r2_17,1.0,12.0,0.0,0.4427960057061341,5.2220317073240325
304,m361r2_17,1.0,2.0,-1.0,0.746407438715131,4.294395425905069
305,m361r2_17,2.0,3.0,-1.0,0.8598452278589854,6.101268477117562
306,m361r2_17,2.0,25.0,-1.0,0.8888888888888888,6.099198609898559
307,m361r2_17,2.0,17.0,1.0,0.8891663465232424,6.100267859695527
308,m361r2_17,2.0,19.0,-1.0,0.884979223764477,6.095133017034328
309,m361r2_17,2.0,11.0,-1.0,0.7614814814814815,5.9917169072946255
310,m361r2_17,2.0,14.0,1.0,0.8929503916449086,5.944510002549611
311,m361r2_17,2.0,18.0,1.0,0.951638418079096,5.6485851985596
312,m361r2_17,2.0,5.0,-1.0,0.8417122946739671,4.3614116712347295
313,m361r2_17,3.0,12.0,0.0,0.8229203983664111,6.10111625183217
314,m361r2_17,3.0,9.0,-1.0,0.8280669144981413,6.099347382752675
315,m361r2_17,3.0,4.0,-1.0,0.8504192423036906,6.100194648564221
316,m361r2_17,3.0,16.0,1.0,0.8575139146567718,6.063268496509946
317,m361r2_17,3.0,2.0,1.0,0.7547339945897205,5.5389560102462845
